museum,accession,record_url,mint_hint,weight_g,diam_mm
ANS,1978.64.90,http://numismatics.org/collection/1978.64.90,thurium_copia,1.11,
ANS,1978.64.91,http://numismatics.org/collection/1978.64.91,thurium_copia,1.14,
ANS,1978.64.96,http://numismatics.org/collection/1978.64.96,velia,,
ANS,1978.64.98,http://numismatics.org/collection/1978.64.98,velia,7.41,
ANS,1980.109.10,http://numismatics.org/collection/1980.109.10,metapontum,,
ANS,1980.109.133,http://numismatics.org/collection/1980.109.133,neapolis,,
ANS,1980.109.134,http://numismatics.org/collection/1980.109.134,velia,,
ANS,1980.109.135,http://numismatics.org/collection/1980.109.135,thurium_copia,,
ANS,1980.109.3,http://numismatics.org/collection/1980.109.3,tarentum,,
ANS,1980.109.4,http://numismatics.org/collection/1980.109.4,tarentum,,
ANS,1980.109.5,http://numismatics.org/collection/1980.109.5,tarentum,,
ANS,1980.109.6,http://numismatics.org/collection/1980.109.6,tarentum,7.648,
ANS,1980.109.7,http://numismatics.org/collection/1980.109.7,tarentum,,
ANS,1980.109.8,http://numismatics.org/collection/1980.109.8,tarentum,,
ANS,1980.109.9,http://numismatics.org/collection/1980.109.9,metapontum,,
ANS,1981.16.53,http://numismatics.org/collection/1981.16.53,rhegium,,
ANS,1981.16.59,http://numismatics.org/collection/1981.16.59,croton,,
ANS,1982.126.1,http://numismatics.org/collection/1982.126.1,rhegium,7.66,
ANS,1982.126.2,http://numismatics.org/collection/1982.126.2,thurium_copia,1.77,
ANS,1982.29.1,http://numismatics.org/collection/1982.29.1,metapontum,7.75,
ANS,1982.29.3,http://numismatics.org/collection/1982.29.3,metapontum,7.86,
ANS,1982.29.4,http://numismatics.org/collection/1982.29.4,metapontum,7.93,
ANS,1982.29.5,http://numismatics.org/collection/1982.29.5,velia,7.47,
ANS,1983.200.1,http://numismatics.org/collection/1983.200.1,rhegium,43.03,
ANS,1983.39.1,http://numismatics.org/collection/1983.39.1,venusia,4.74,20.0
ANS,1983.51.2,http://numismatics.org/collection/1983.51.2,tarentum,5.65,
ANS,1984.168.11,http://numismatics.org/collection/1984.168.11,tarentum,7.46,22.0
ANS,1984.32.1,http://numismatics.org/collection/1984.32.1,neapolis,7.23,
ANS,1984.32.11,http://numismatics.org/collection/1984.32.11,velia,7.29,
ANS,1984.32.4,http://numismatics.org/collection/1984.32.4,metapontum,8.02,
ANS,1984.32.6,http://numismatics.org/collection/1984.32.6,metapontum,7.63,
ANS,1984.32.7,http://numismatics.org/collection/1984.32.7,metapontum,7.92,
ANS,1984.46.7,http://numismatics.org/collection/1984.46.7,heraclea,7.67,
ANS,1984.46.8,http://numismatics.org/collection/1984.46.8,rhegium,17.11,
ANS,1984.65.176,http://numismatics.org/collection/1984.65.176,rhegium,2.26,
ANS,1984.65.2,http://numismatics.org/collection/1984.65.2,neapolis,7.13,
ANS,1984.65.3,http://numismatics.org/collection/1984.65.3,neapolis,7.04,
ANS,1984.65.4,http://numismatics.org/collection/1984.65.4,neapolis,7.15,
ANS,1984.65.8,http://numismatics.org/collection/1984.65.8,neapolis,7.21,
ANS,1984.65.9,http://numismatics.org/collection/1984.65.9,neapolis,7.11,
ANS,1984.66.151,http://numismatics.org/collection/1984.66.151,neapolis,2.55,
ANS,1984.66.153,http://numismatics.org/collection/1984.66.153,poseidonia_paestum,3.21,
ANS,1984.66.158,http://numismatics.org/collection/1984.66.158,neapolis,2.41,
ANS,1984.66.162,http://numismatics.org/collection/1984.66.162,poseidonia_paestum,2.85,
ANS,1984.66.168,http://numismatics.org/collection/1984.66.168,brundisium,2.39,
ANS,1984.66.188,http://numismatics.org/collection/1984.66.188,neapolis,5.68,
ANS,1984.66.251,http://numismatics.org/collection/1984.66.251,neapolis,4.95,
ANS,1984.66.252,http://numismatics.org/collection/1984.66.252,neapolis,,
ANS,1984.66.253,http://numismatics.org/collection/1984.66.253,poseidonia_paestum,3.93,
ANS,1984.66.254,http://numismatics.org/collection/1984.66.254,poseidonia_paestum,4.1,
ANS,1984.66.255,http://numismatics.org/collection/1984.66.255,vibo_hipponium,7.84,
ANS,1984.66.344,http://numismatics.org/collection/1984.66.344,neapolis,1.34,
ANS,1984.66.345,http://numismatics.org/collection/1984.66.345,neapolis,5.56,
ANS,1984.66.347,http://numismatics.org/collection/1984.66.347,poseidonia_paestum,2.54,
ANS,1984.66.348,http://numismatics.org/collection/1984.66.348,poseidonia_paestum,3.22,
ANS,1984.66.355,http://numismatics.org/collection/1984.66.355,poseidonia_paestum,2.32,
ANS,1984.66.51,http://numismatics.org/collection/1984.66.51,neapolis,4.42,
ANS,1984.66.52,http://numismatics.org/collection/1984.66.52,neapolis,5.93,
ANS,1984.66.53,http://numismatics.org/collection/1984.66.53,neapolis,7.58,
ANS,1984.66.57,http://numismatics.org/collection/1984.66.57,rhegium,6.77,
ANS,1984.66.6,http://numismatics.org/collection/1984.66.6,rhegium,0.67,
ANS,1985.41.2,http://numismatics.org/collection/1985.41.2,tarentum,0.53,9.0
ANS,1985.41.4,http://numismatics.org/collection/1985.41.4,rhegium,0.19,6.0
ANS,1986.78.195,http://numismatics.org/collection/1986.78.195,neapolis,0.51,8.0
ANS,1986.78.196,http://numismatics.org/collection/1986.78.196,neapolis,0.92,9.0
ANS,1986.78.197,http://numismatics.org/collection/1986.78.197,neapolis,0.67,9.0
ANS,1986.78.198,http://numismatics.org/collection/1986.78.198,neapolis,1.3,9.0
ANS,1986.78.199,http://numismatics.org/collection/1986.78.199,neapolis,0.66,10.0
ANS,1986.78.200,http://numismatics.org/collection/1986.78.200,neapolis,0.63,9.0
ANS,1986.78.201,http://numismatics.org/collection/1986.78.201,neapolis,1.03,8.0
ANS,1986.78.202,http://numismatics.org/collection/1986.78.202,neapolis,0.21,7.0
ANS,1986.78.203,http://numismatics.org/collection/1986.78.203,neapolis,1.63,14.0
ANS,1986.78.765,http://numismatics.org/collection/1986.78.765,neapolis,,
ANS,1986.78.766,http://numismatics.org/collection/1986.78.766,neapolis,7.38,
ANS,1986.78.767,http://numismatics.org/collection/1986.78.767,neapolis,7.15,
ANS,1986.78.768,http://numismatics.org/collection/1986.78.768,neapolis,7.44,
ANS,1986.78.769,http://numismatics.org/collection/1986.78.769,neapolis,7.25,
ANS,1986.78.770,http://numismatics.org/collection/1986.78.770,neapolis,7.14,
ANS,1986.78.771,http://numismatics.org/collection/1986.78.771,neapolis,7.19,
ANS,1986.78.772,http://numismatics.org/collection/1986.78.772,neapolis,7.28,
ANS,1986.78.773,http://numismatics.org/collection/1986.78.773,neapolis,7.54,
ANS,1986.78.774,http://numismatics.org/collection/1986.78.774,neapolis,7.14,
ANS,1986.78.775,http://numismatics.org/collection/1986.78.775,neapolis,7.54,
ANS,1986.78.776,http://numismatics.org/collection/1986.78.776,tarentum,6.3,
ANS,1986.78.777,http://numismatics.org/collection/1986.78.777,tarentum,6.43,
ANS,1986.78.778,http://numismatics.org/collection/1986.78.778,tarentum,6.16,
ANS,1986.78.779,http://numismatics.org/collection/1986.78.779,tarentum,7.76,
ANS,1986.78.780,http://numismatics.org/collection/1986.78.780,tarentum,6.15,
ANS,1986.78.781,http://numismatics.org/collection/1986.78.781,tarentum,5.67,
ANS,1986.78.782,http://numismatics.org/collection/1986.78.782,tarentum,5.99,
ANS,1986.78.783,http://numismatics.org/collection/1986.78.783,tarentum,6.04,
ANS,1986.78.784,http://numismatics.org/collection/1986.78.784,tarentum,6.53,
ANS,1986.78.785,http://numismatics.org/collection/1986.78.785,tarentum,6.21,
ANS,1986.78.786,http://numismatics.org/collection/1986.78.786,tarentum,6.29,
ANS,1986.78.787,http://numismatics.org/collection/1986.78.787,tarentum,5.75,
ANS,1986.78.788,http://numismatics.org/collection/1986.78.788,tarentum,6.86,
ANS,1986.78.789,http://numismatics.org/collection/1986.78.789,tarentum,6.26,
ANS,1986.78.790,http://numismatics.org/collection/1986.78.790,tarentum,6.13,
ANS,1986.78.791,http://numismatics.org/collection/1986.78.791,tarentum,6.25,
ANS,1986.78.792,http://numismatics.org/collection/1986.78.792,tarentum,6.13,
ANS,1986.78.793,http://numismatics.org/collection/1986.78.793,tarentum,6.12,
ANS,1986.78.794,http://numismatics.org/collection/1986.78.794,tarentum,5.69,
ANS,1986.78.795,http://numismatics.org/collection/1986.78.795,tarentum,6.07,
ANS,1986.78.796,http://numismatics.org/collection/1986.78.796,tarentum,6.32,
ANS,1986.78.797,http://numismatics.org/collection/1986.78.797,tarentum,6.45,
ANS,1986.78.798,http://numismatics.org/collection/1986.78.798,tarentum,6.36,
ANS,1986.78.799,http://numismatics.org/collection/1986.78.799,tarentum,6.42,
ANS,1986.78.800,http://numismatics.org/collection/1986.78.800,tarentum,6.3,
ANS,1986.78.801,http://numismatics.org/collection/1986.78.801,tarentum,,
ANS,1986.78.802,http://numismatics.org/collection/1986.78.802,tarentum,7.01,
ANS,1986.78.803,http://numismatics.org/collection/1986.78.803,tarentum,6.94,
ANS,1986.78.804,http://numismatics.org/collection/1986.78.804,tarentum,6.14,
ANS,1986.78.805,http://numismatics.org/collection/1986.78.805,tarentum,6.35,
ANS,1986.78.806,http://numismatics.org/collection/1986.78.806,tarentum,6.35,
ANS,1986.78.807,http://numismatics.org/collection/1986.78.807,tarentum,6.39,
ANS,1986.78.808,http://numismatics.org/collection/1986.78.808,tarentum,5.63,
ANS,1986.78.809,http://numismatics.org/collection/1986.78.809,tarentum,6.23,
ANS,1986.78.810,http://numismatics.org/collection/1986.78.810,tarentum,6.45,
ANS,1986.78.811,http://numismatics.org/collection/1986.78.811,tarentum,6.3,
ANS,1986.78.812,http://numismatics.org/collection/1986.78.812,tarentum,6.07,
ANS,1986.78.813,http://numismatics.org/collection/1986.78.813,tarentum,6.21,
ANS,1986.78.814,http://numismatics.org/collection/1986.78.814,tarentum,6.28,
ANS,1986.78.815,http://numismatics.org/collection/1986.78.815,tarentum,,
ANS,1986.78.816,http://numismatics.org/collection/1986.78.816,tarentum,6.5,
ANS,1986.78.817,http://numismatics.org/collection/1986.78.817,tarentum,6.03,
ANS,1986.78.818,http://numismatics.org/collection/1986.78.818,thurium_copia,7.51,
ANS,1986.78.819,http://numismatics.org/collection/1986.78.819,thurium_copia,7.03,
ANS,1986.78.821,http://numismatics.org/collection/1986.78.821,thurium_copia,7.87,
ANS,1986.78.822,http://numismatics.org/collection/1986.78.822,thurium_copia,7.81,
ANS,1986.78.823,http://numismatics.org/collection/1986.78.823,thurium_copia,6.83,
ANS,1986.78.824,http://numismatics.org/collection/1986.78.824,thurium_copia,7.41,
ANS,1986.78.825,http://numismatics.org/collection/1986.78.825,thurium_copia,7.67,
ANS,1986.78.826,http://numismatics.org/collection/1986.78.826,thurium_copia,7.52,
ANS,1986.78.827,http://numismatics.org/collection/1986.78.827,thurium_copia,7.66,
ANS,1986.78.828,http://numismatics.org/collection/1986.78.828,thurium_copia,6.46,
ANS,1986.78.830,http://numismatics.org/collection/1986.78.830,velia,7.52,
ANS,1986.78.831,http://numismatics.org/collection/1986.78.831,velia,7.36,
ANS,1986.78.832,http://numismatics.org/collection/1986.78.832,velia,7.3,
ANS,1986.78.833,http://numismatics.org/collection/1986.78.833,velia,7.38,
ANS,1986.78.834,http://numismatics.org/collection/1986.78.834,velia,7.34,
ANS,1986.78.835,http://numismatics.org/collection/1986.78.835,velia,7.35,
ANS,1986.78.837,http://numismatics.org/collection/1986.78.837,velia,7.13,
ANS,1986.78.838,http://numismatics.org/collection/1986.78.838,velia,7.62,
ANS,1986.78.839,http://numismatics.org/collection/1986.78.839,velia,7.45,
ANS,1986.78.840,http://numismatics.org/collection/1986.78.840,velia,7.28,
ANS,1986.78.841,http://numismatics.org/collection/1986.78.841,velia,7.34,
ANS,1986.78.898,http://numismatics.org/collection/1986.78.898,thurium_copia,1.01,
ANS,1986.78.899,http://numismatics.org/collection/1986.78.899,metapontum,7.57,
ANS,1986.78.919,http://numismatics.org/collection/1986.78.919,neapolis,0.73,
ANS,1986.78.920,http://numismatics.org/collection/1986.78.920,neapolis,0.7,
ANS,1986.78.921,http://numismatics.org/collection/1986.78.921,neapolis,1.06,
ANS,1987.25.10,http://numismatics.org/collection/1987.25.10,tarentum,6.08,
ANS,1987.25.19,http://numismatics.org/collection/1987.25.19,neapolis,9.47,
ANS,1987.25.4,http://numismatics.org/collection/1987.25.4,neapolis,5.38,
ANS,1987.25.5,http://numismatics.org/collection/1987.25.5,heraclea,1.18,
ANS,1987.25.6,http://numismatics.org/collection/1987.25.6,thurium_copia,7.71,
ANS,1987.25.7,http://numismatics.org/collection/1987.25.7,thurium_copia,1.14,
ANS,1987.25.9,http://numismatics.org/collection/1987.25.9,tarentum,3.275,
ANS,1987.32.10,http://numismatics.org/collection/1987.32.10,teate,10.9,
ANS,1987.32.11,http://numismatics.org/collection/1987.32.11,teate,7.55,
ANS,1987.32.15,http://numismatics.org/collection/1987.32.15,tarentum,8.0,
ANS,1987.32.16,http://numismatics.org/collection/1987.32.16,tarentum,8.06,
ANS,1987.32.18,http://numismatics.org/collection/1987.32.18,tarentum,7.63,
ANS,1987.32.19,http://numismatics.org/collection/1987.32.19,tarentum,8.11,
ANS,1987.32.20,http://numismatics.org/collection/1987.32.20,tarentum,7.94,
ANS,1987.32.21,http://numismatics.org/collection/1987.32.21,tarentum,7.5,
ANS,1987.32.22,http://numismatics.org/collection/1987.32.22,tarentum,7.64,
ANS,1987.32.23,http://numismatics.org/collection/1987.32.23,tarentum,7.85,
ANS,1987.32.24,http://numismatics.org/collection/1987.32.24,heraclea,6.07,
ANS,1987.32.25,http://numismatics.org/collection/1987.32.25,heraclea,6.31,
ANS,1987.32.27,http://numismatics.org/collection/1987.32.27,metapontum,7.86,
ANS,1987.32.29,http://numismatics.org/collection/1987.32.29,metapontum,7.74,
ANS,1987.32.30,http://numismatics.org/collection/1987.32.30,metapontum,6.81,
ANS,1987.32.31,http://numismatics.org/collection/1987.32.31,metapontum,,
ANS,1987.32.32,http://numismatics.org/collection/1987.32.32,metapontum,0.36,
ANS,1987.32.33,http://numismatics.org/collection/1987.32.33,metapontum,0.56,
ANS,1987.32.34,http://numismatics.org/collection/1987.32.34,metapontum,0.44,
ANS,1987.32.35,http://numismatics.org/collection/1987.32.35,metapontum,0.42,
ANS,1987.32.36,http://numismatics.org/collection/1987.32.36,metapontum,0.43,
ANS,1987.32.37,http://numismatics.org/collection/1987.32.37,metapontum,0.46,
ANS,1987.32.38,http://numismatics.org/collection/1987.32.38,metapontum,7.87,
ANS,1987.32.39,http://numismatics.org/collection/1987.32.39,metapontum,,
ANS,1987.32.40,http://numismatics.org/collection/1987.32.40,metapontum,7.86,
ANS,1987.32.41,http://numismatics.org/collection/1987.32.41,metapontum,7.02,
ANS,1987.32.42,http://numismatics.org/collection/1987.32.42,metapontum,9.57,
ANS,1987.32.43,http://numismatics.org/collection/1987.32.43,metapontum,8.11,
ANS,1987.32.44,http://numismatics.org/collection/1987.32.44,metapontum,8.78,
ANS,1987.32.45,http://numismatics.org/collection/1987.32.45,metapontum,3.44,
ANS,1987.32.46,http://numismatics.org/collection/1987.32.46,metapontum,2.96,
ANS,1987.32.47,http://numismatics.org/collection/1987.32.47,metapontum,3.43,
ANS,1987.32.49,http://numismatics.org/collection/1987.32.49,metapontum,2.61,
ANS,1987.32.5,http://numismatics.org/collection/1987.32.5,teate,27.02,30.0
ANS,1987.32.50,http://numismatics.org/collection/1987.32.50,metapontum,2.53,
ANS,1987.32.51,http://numismatics.org/collection/1987.32.51,metapontum,1.29,
ANS,1987.32.52,http://numismatics.org/collection/1987.32.52,metapontum,3.72,
ANS,1987.32.53,http://numismatics.org/collection/1987.32.53,metapontum,4.3,
ANS,1987.32.57,http://numismatics.org/collection/1987.32.57,thurium_copia,0.81,
ANS,1987.32.58,http://numismatics.org/collection/1987.32.58,thurium_copia,3.44,
ANS,1987.32.59,http://numismatics.org/collection/1987.32.59,thurium_copia,6.04,
ANS,1987.32.6,http://numismatics.org/collection/1987.32.6,teate,13.3,
ANS,1987.32.60,http://numismatics.org/collection/1987.32.60,thurium_copia,2.83,
ANS,1987.32.63,http://numismatics.org/collection/1987.32.63,croton,7.85,
ANS,1987.32.64,http://numismatics.org/collection/1987.32.64,vibo_hipponium,8.95,
ANS,1987.32.7,http://numismatics.org/collection/1987.32.7,teate,14.63,
ANS,1987.32.70,http://numismatics.org/collection/1987.32.70,rhegium,0.61,
ANS,1987.32.71,http://numismatics.org/collection/1987.32.71,rhegium,2.98,
ANS,1987.32.8,http://numismatics.org/collection/1987.32.8,teate,15.66,
ANS,1987.32.9,http://numismatics.org/collection/1987.32.9,teate,16.77,
ANS,1988.82.27,http://numismatics.org/collection/1988.82.27,luceria,2.93,16.0
ANS,1988.82.30,http://numismatics.org/collection/1988.82.30,luceria,2.85,17.0
ANS,1988.82.31,http://numismatics.org/collection/1988.82.31,luceria,2.83,14.0
ANS,1990.3.54,http://numismatics.org/collection/1990.3.54,neapolis,5.14,19.0
ANS,1991.93.6,http://numismatics.org/collection/1991.93.6,neapolis,,
ANS,1991.93.7,http://numismatics.org/collection/1991.93.7,neapolis,0.26,
ANS,1992.32.31,http://numismatics.org/collection/1992.32.31,heraclea,14.61,23.0
ANS,1992.54.143,http://numismatics.org/collection/1992.54.143,neapolis,0.71,
ANS,1992.54.144,http://numismatics.org/collection/1992.54.144,neapolis,0.56,
ANS,1992.54.145,http://numismatics.org/collection/1992.54.145,neapolis,1.0,
ANS,1992.54.146,http://numismatics.org/collection/1992.54.146,neapolis,0.67,
ANS,1992.54.147,http://numismatics.org/collection/1992.54.147,neapolis,0.53,
ANS,1992.54.148,http://numismatics.org/collection/1992.54.148,neapolis,0.89,
ANS,1992.54.149,http://numismatics.org/collection/1992.54.149,neapolis,0.66,
ANS,1992.54.150,http://numismatics.org/collection/1992.54.150,neapolis,0.62,
ANS,1992.54.151,http://numismatics.org/collection/1992.54.151,neapolis,0.71,
ANS,1992.54.152,http://numismatics.org/collection/1992.54.152,neapolis,0.73,
ANS,1992.54.153,http://numismatics.org/collection/1992.54.153,neapolis,1.61,
ANS,1992.54.154,http://numismatics.org/collection/1992.54.154,neapolis,1.38,
